Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
HAD,Red Bull Racing,68.501,16.848,30.798,20.855,HARD,8,True,False,1
BOR,Audi,68.522,17.114,30.532,20.876,SOFT,5,True,False,1
BEA,Haas F1 Team,68.529,16.886,30.651,20.992,SOFT,2,True,False,1
HAD,Red Bull Racing,68.55,17.04,30.627,20.883,HARD,5,True,False,1
BOR,Audi,68.625,17.066,30.729,20.83,SOFT,5,True,False,1
HUL,Audi,68.631,17.072,30.669,20.89,SOFT,5,True,False,1
LEC,Ferrari,68.635,17.033,30.725,20.877,SOFT,2,True,False,1
OCO,Haas F1 Team,68.707,17.121,30.766,20.82,SOFT,2,True,False,1
HUL,Audi,68.719,17.069,30.733,20.917,SOFT,8,True,False,1
COL,Alpine,68.731,16.976,30.905,20.85,SOFT,2,True,False,1
GAS,Alpine,68.747,16.941,30.736,21.07,SOFT,8,True,False,1
BEA,Haas F1 Team,68.788,17.047,30.709,21.032,SOFT,6,True,False,1
BOR,Audi,68.793,17.113,30.725,20.955,SOFT,2,True,False,1
LAW,Racing Bulls,68.798,17.051,30.821,20.926,SOFT,2,True,False,1
OCO,Haas F1 Team,68.84,17.222,30.731,20.887,SOFT,4,True,False,1
SAI,Williams,68.843,17.031,30.715,21.097,SOFT,2,True,False,1
LIN,Racing Bulls,68.877,16.976,30.88,21.021,SOFT,8,True,False,1
LIN,Racing Bulls,68.967,16.954,31.063,20.95,SOFT,5,True,False,1
ALB,Williams,68.992,16.976,30.835,21.181,SOFT,2,True,False,1
LIN,Racing Bulls,69.073,17.134,30.897,21.042,SOFT,2,True,False,1
ALB,Williams,69.128,16.998,30.95,21.18,SOFT,5,True,False,1
BEA,Haas F1 Team,69.15,17.111,30.979,21.06,SOFT,10,True,False,1
COL,Alpine,69.156,16.995,31.17,20.991,SOFT,6,True,False,1
BEA,Haas F1 Team,69.175,17.135,30.865,21.175,SOFT,3,True,False,1
HAD,Red Bull Racing,69.23,17.09,31.101,21.039,HARD,2,True,False,1
ALB,Williams,69.254,17.02,30.893,21.341,SOFT,2,True,False,1
OCO,Haas F1 Team,69.304,17.16,31.001,21.143,SOFT,5,True,False,1
SAI,Williams,69.312,17.142,30.971,21.199,SOFT,8,True,False,1
ALB,Williams,69.325,17.098,31.017,21.21,SOFT,5,True,False,1
SAI,Williams,69.378,17.109,31.094,21.175,SOFT,2,True,False,1
COL,Alpine,69.484,17.144,31.193,21.147,SOFT,9,True,False,1
OCO,Haas F1 Team,69.489,17.174,31.085,21.23,SOFT,8,True,False,1
PER,Cadillac,69.532,17.032,30.933,21.567,SOFT,2,True,False,1
HAD,Red Bull Racing,69.562,17.003,31.371,21.188,HARD,10,True,False,1
HAD,Red Bull Racing,69.681,16.993,31.397,21.291,HARD,13,True,False,1
HUL,Audi,69.684,17.178,31.263,21.243,SOFT,2,True,False,1
BOT,Cadillac,69.74,17.12,31.031,21.589,SOFT,2,True,False,1
BOT,Cadillac,69.744,17.188,30.955,21.601,SOFT,5,True,False,1
HAD,Red Bull Racing,69.819,16.996,31.481,21.342,HARD,14,True,False,1
COL,Alpine,69.829,17.3,31.189,21.34,SOFT,2,True,False,1
OCO,Haas F1 Team,69.853,17.316,31.268,21.269,SOFT,2,True,False,1
HAD,Red Bull Racing,69.875,17.105,31.536,21.234,HARD,12,True,False,1
LAW,Racing Bulls,70.141,17.452,31.251,21.438,SOFT,7,True,False,1
HUL,Audi,70.191,17.261,31.372,21.558,SOFT,11,True,False,1
HAD,Red Bull Racing,70.251,16.918,31.806,21.527,HARD,11,True,False,1
BOT,Cadillac,70.286,17.286,31.23,21.77,SOFT,7,True,False,1
LAW,Racing Bulls,70.408,17.546,31.357,21.505,SOFT,8,True,False,1
HUL,Audi,70.419,17.328,31.486,21.605,SOFT,12,True,False,1
ALO,Aston Martin,70.421,17.463,31.413,21.545,SOFT,2,True,False,1
BOR,Audi,70.431,17.226,31.567,21.638,SOFT,11,True,False,1
LIN,Racing Bulls,70.441,17.001,31.786,21.654,SOFT,11,True,False,1
BOR,Audi,70.443,17.285,31.574,21.584,SOFT,13,True,False,1
BOR,Audi,70.515,17.28,31.59,21.645,SOFT,12,True,False,1
PER,Cadillac,70.537,17.285,31.359,21.893,MEDIUM,10,True,False,1
STR,Aston Martin,70.567,17.498,31.336,21.733,SOFT,5,True,False,1
LIN,Racing Bulls,70.582,17.02,31.923,21.639,SOFT,13,True,False,1
LIN,Racing Bulls,70.618,16.937,32.069,21.612,SOFT,12,True,False,1
STR,Aston Martin,70.704,17.501,31.43,21.773,SOFT,2,True,False,1
LAW,Racing Bulls,70.796,17.478,31.503,21.815,SOFT,9,True,False,1
PER,Cadillac,70.944,17.458,31.743,21.743,MEDIUM,7,True,False,1
ALO,Aston Martin,71.125,17.61,31.555,21.96,SOFT,5,True,False,1
HUL,Audi,71.144,17.375,31.988,21.781,SOFT,10,True,False,1
LIN,Racing Bulls,71.153,16.94,32.247,21.966,SOFT,10,True,False,1
ALB,Williams,71.156,17.243,31.848,22.065,SOFT,10,True,False,1
ALB,Williams,71.265,17.219,31.939,22.107,SOFT,9,True,False,1
SAI,Williams,71.281,17.271,31.878,22.132,SOFT,12,True,False,1
ALB,Williams,71.39,17.167,32.055,22.168,SOFT,12,True,False,1
ALB,Williams,71.396,17.304,32.095,21.997,SOFT,8,True,False,1
STR,Aston Martin,71.402,17.68,31.74,21.982,MEDIUM,6,True,False,1
PER,Cadillac,71.437,17.604,31.823,22.01,MEDIUM,3,True,False,1
STR,Aston Martin,71.478,17.694,31.75,22.034,MEDIUM,4,True,False,1
ALO,Aston Martin,71.497,17.726,31.831,21.94,MEDIUM,4,True,False,1
SAI,Williams,71.543,17.447,31.978,22.118,SOFT,13,True,False,1
STR,Aston Martin,71.597,17.726,31.784,22.087,MEDIUM,9,True,False,1
ALB,Williams,71.657,17.439,32.005,22.213,SOFT,13,True,False,1
ALB,Williams,71.665,17.608,31.896,22.161,SOFT,14,True,False,1
ALO,Aston Martin,71.704,17.742,31.933,22.029,MEDIUM,2,True,False,1
SAI,Williams,71.781,17.438,32.089,22.254,SOFT,14,True,False,1
SAI,Williams,71.879,17.342,32.207,22.33,SOFT,11,True,False,1
ALO,Aston Martin,71.89,17.761,31.946,22.183,MEDIUM,12,True,False,1
STR,Aston Martin,72.123,17.917,31.901,22.305,MEDIUM,2,True,False,1
ALO,Aston Martin,72.52,17.835,31.938,22.747,MEDIUM,7,True,False,1
BOT,Cadillac,72.69,17.671,32.478,22.541,SOFT,10,True,False,1
BOT,Cadillac,72.767,17.647,32.505,22.615,SOFT,13,True,False,1
BOT,Cadillac,72.897,17.572,32.606,22.719,SOFT,15,True,False,1
BOT,Cadillac,72.9,17.568,32.583,22.749,SOFT,11,True,False,1
BOT,Cadillac,72.903,17.773,32.545,22.585,SOFT,12,True,False,1
BOT,Cadillac,72.927,17.648,32.621,22.658,SOFT,14,True,False,1
LAW,Racing Bulls,73.069,17.505,32.894,22.67,SOFT,10,True,False,1
PER,Cadillac,73.45,17.924,32.808,22.718,MEDIUM,14,True,False,1
PER,Cadillac,73.482,17.771,33.005,22.706,MEDIUM,15,True,False,1
PER,Cadillac,73.618,17.775,32.962,22.881,MEDIUM,13,True,False,1
HAD,Red Bull Racing,74.53,20.819,32.575,21.136,HARD,9,True,False,1
LAW,Racing Bulls,74.799,19.85,33.013,21.936,SOFT,6,True,False,1
ALB,Williams,76.209,17.447,33.101,25.661,SOFT,11,True,False,1
LAW,Racing Bulls,77.694,19.367,34.078,24.249,SOFT,13,True,False,1
BEA,Haas F1 Team,78.315,17.044,31.001,30.27,SOFT,5,True,False,1
LIN,Racing Bulls,78.772,17.591,31.752,29.429,SOFT,8,True,False,1
LIN,Racing Bulls,79.922,19.479,37.946,22.497,SOFT,9,True,False,1
LEC,Ferrari,80.799,17.758,37.732,25.309,SOFT,5,True,False,1
ALO,Aston Martin,81.159,19.355,34.726,27.078,SOFT,7,True,False,1
SAI,Williams,83.164,17.509,38.803,26.852,SOFT,6,True,False,1
HAM,Ferrari,83.268,23.466,38.777,21.025,SOFT,10,True,False,1
ALO,Aston Martin,84.866,22.682,37.746,24.438,SOFT,6,True,False,1
BOT,Cadillac,87.142,17.277,34.4,35.465,SOFT,5,True,False,1
LEC,Ferrari,87.425,21.813,40.097,25.515,SOFT,10,True,False,1
SAI,Williams,89.232,17.148,34.018,38.066,SOFT,7,True,False,1
HAM,Ferrari,89.973,19.992,43.694,26.287,SOFT,5,True,False,1
HAD,Red Bull Racing,92.084,16.94,43.232,31.912,SOFT,8,True,False,1
VER,Red Bull Racing,92.643,19.932,46.038,26.673,SOFT,5,True,False,1
GAS,Alpine,92.86,21.84,37.097,33.923,SOFT,6,True,False,1
BOT,Cadillac,93.404,23.967,41.323,28.114,SOFT,4,True,False,1
BEA,Haas F1 Team,93.497,25.346,43.105,25.046,SOFT,9,True,False,1
BOR,Audi,94.21,21.55,44.149,28.511,SOFT,6,True,False,1
SAI,Williams,94.557,18.997,49.582,25.978,SOFT,5,True,False,1
HAD,Red Bull Racing,96.221,29.206,39.127,27.888,SOFT,10,True,False,1
RUS,Mercedes,96.575,16.879,50.505,29.191,SOFT,5,True,False,1
HAM,Ferrari,96.906,18.083,50.261,28.562,SOFT,5,True,False,1
HUL,Audi,97.087,24.891,44.094,28.102,SOFT,9,True,False,1
PER,Cadillac,101.025,17.136,44.915,38.974,SOFT,5,True,False,1
BOT,Cadillac,101.125,26.61,46.103,28.412,SOFT,6,True,False,1
HAD,Red Bull Racing,101.353,25.348,46.259,29.746,SOFT,2,True,False,1
BOT,Cadillac,101.724,26.257,45.193,30.274,SOFT,3,True,False,1
RUS,Mercedes,102.016,20.922,39.11,41.984,SOFT,11,True,False,1
HAM,Ferrari,102.939,33.112,40.64,29.187,SOFT,4,True,False,1
ALO,Aston Martin,103.187,31.038,45.833,26.316,MEDIUM,3,True,False,1
HAD,Red Bull Racing,103.204,30.957,46.439,25.808,SOFT,7,True,False,1
COL,Alpine,103.314,24.433,46.853,32.028,SOFT,6,True,False,1
PER,Cadillac,103.79,23.182,43.362,37.246,SOFT,7,True,False,1
STR,Aston Martin,104.05,25.285,42.416,36.349,SOFT,6,True,False,1
BEA,Haas F1 Team,104.531,19.845,35.121,49.565,SOFT,7,True,False,1
NOR,McLaren,104.815,20.355,40.304,44.156,SOFT,13,True,False,1
ALO,Aston Martin,105.0,24.495,50.154,30.351,MEDIUM,5,True,False,1
LIN,Racing Bulls,105.866,20.82,38.553,46.493,SOFT,9,True,False,1
BOT,Cadillac,105.901,22.686,44.643,38.572,SOFT,6,True,False,1
LIN,Racing Bulls,105.972,25.76,50.451,29.761,SOFT,4,True,False,1
BOR,Audi,106.298,18.385,43.458,44.455,SOFT,7,True,False,1
ALO,Aston Martin,106.612,35.699,45.043,25.87,MEDIUM,6,True,False,1
STR,Aston Martin,107.589,26.787,52.807,27.995,MEDIUM,10,True,False,1
STR,Aston Martin,109.528,29.395,46.215,33.918,SOFT,7,True,False,1
STR,Aston Martin,110.19,26.62,52.498,31.072,MEDIUM,3,True,False,1
BEA,Haas F1 Team,110.584,29.679,54.313,26.592,SOFT,2,True,False,1
BEA,Haas F1 Team,113.305,38.657,47.347,27.301,SOFT,6,True,False,1
PIA,McLaren,113.373,23.335,38.184,51.854,SOFT,10,True,False,1
HAD,Red Bull Racing,113.976,32.73,49.078,32.168,HARD,4,True,False,1
STR,Aston Martin,114.875,27.663,55.524,31.688,MEDIUM,5,True,False,1
VER,Red Bull Racing,114.887,21.907,46.63,46.35,SOFT,6,True,False,1
PER,Cadillac,115.056,25.468,48.676,40.912,MEDIUM,4,True,False,1
LIN,Racing Bulls,115.939,26.434,52.15,37.355,SOFT,3,True,False,1
RUS,Mercedes,116.316,33.186,53.549,29.581,SOFT,4,True,False,1
RUS,Mercedes,116.719,35.732,52.224,28.763,SOFT,7,True,False,1
LAW,Racing Bulls,117.37,23.299,47.646,46.425,SOFT,14,True,False,1
HAM,Ferrari,119.963,33.955,57.683,28.325,SOFT,4,True,False,1
PER,Cadillac,120.368,33.079,55.985,31.304,MEDIUM,5,True,False,1
HAM,Ferrari,121.07,16.786,50.239,54.045,SOFT,11,True,False,1
PER,Cadillac,121.597,36.45,51.749,33.398,SOFT,4,True,False,1
OCO,Haas F1 Team,126.91,28.226,50.619,48.065,SOFT,5,True,False,1
HAD,Red Bull Racing,128.136,31.007,56.425,40.704,HARD,3,True,False,1
HAD,Red Bull Racing,129.905,31.643,56.31,41.952,SOFT,6,True,False,1
PER,Cadillac,130.43,28.298,62.23,39.902,SOFT,3,True,False,1
RUS,Mercedes,131.057,33.756,56.819,40.482,SOFT,3,True,False,1
HAD,Red Bull Racing,133.622,21.994,40.322,71.306,SOFT,11,True,False,1
ALB,Williams,133.957,18.404,35.802,79.751,SOFT,8,True,False,1
ANT,Mercedes,134.657,21.496,35.948,77.213,SOFT,10,True,False,1
COL,Alpine,135.29,18.1,32.265,84.925,SOFT,7,True,False,1
HAM,Ferrari,136.24,31.443,62.116,42.681,SOFT,3,True,False,1
OCO,Haas F1 Team,139.277,34.672,71.176,33.429,SOFT,3,True,False,1
RUS,Mercedes,139.821,35.371,60.959,43.491,SOFT,6,True,False,1
HAM,Ferrari,143.506,37.612,63.294,42.6,SOFT,3,True,False,1
HUL,Audi,144.465,22.024,41.965,80.476,SOFT,8,True,False,1
