Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
SAI,Williams,120.267,43.684,43.242,33.341,SOFT,4,True,False,1
COL,Alpine,120.48,39.946,45.688,34.846,SOFT,4,True,False,1
OCO,Haas F1 Team,121.188,44.278,50.462,26.448,SOFT,5,True,False,1
RUS,Mercedes,121.337,45.194,38.633,37.51,SOFT,5,True,False,1
HAD,Red Bull Racing,121.561,40.73,41.87,38.961,SOFT,8,True,False,1
PIA,McLaren,122.488,46.888,41.602,33.998,SOFT,3,True,False,1
GAS,Alpine,123.097,44.129,46.123,32.845,SOFT,3,True,False,1
OCO,Haas F1 Team,123.601,43.935,45.48,34.186,SOFT,7,True,False,1
LAW,Racing Bulls,124.719,47.669,43.821,33.229,MEDIUM,3,True,False,12
NOR,McLaren,124.862,45.834,49.383,29.645,SOFT,7,True,False,1
HAD,Red Bull Racing,124.862,46.971,47.126,30.765,SOFT,5,True,False,1
STR,Aston Martin,125.07,42.268,47.957,34.845,MEDIUM,5,True,False,1
GAS,Alpine,125.911,41.932,47.057,36.922,SOFT,6,True,False,1
ALB,Williams,127.245,29.281,35.981,61.983,SOFT,5,True,False,1
OCO,Haas F1 Team,128.025,50.364,46.366,31.295,SOFT,4,True,False,1
SAI,Williams,128.738,29.426,33.691,65.621,SOFT,5,True,False,1
VER,Red Bull Racing,129.721,52.708,49.365,27.648,SOFT,6,True,False,1
VER,Red Bull Racing,132.561,54.944,51.02,26.597,SOFT,3,True,False,1
ANT,Mercedes,134.713,35.121,37.712,61.88,SOFT,9,True,False,1
HUL,Audi,135.739,33.028,38.013,64.698,SOFT,8,True,False,1
LIN,Racing Bulls,136.578,38.697,35.737,62.144,SOFT,5,True,False,1
RUS,Mercedes,138.178,50.071,58.403,29.704,SOFT,8,True,False,1
GAS,Alpine,140.394,35.493,37.58,67.321,SOFT,8,True,False,1
LAW,Racing Bulls,141.816,35.63,41.744,64.442,SOFT,7,True,False,1
VER,Red Bull Racing,142.069,36.429,33.895,71.745,SOFT,8,True,False,1
COL,Alpine,142.817,58.446,54.849,29.522,SOFT,3,True,False,1
PIA,McLaren,142.943,32.57,36.907,73.466,SOFT,13,True,False,1
RUS,Mercedes,145.739,37.367,38.048,70.324,SOFT,8,True,False,1
OCO,Haas F1 Team,146.738,35.087,37.832,73.819,SOFT,7,True,False,1
BEA,Haas F1 Team,148.322,61.633,51.155,35.534,SOFT,3,True,False,1
