Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
STR,Aston Martin,104.78,32.251,48.721,23.808,MEDIUM,10,True,False,1
BEA,Haas F1 Team,104.789,33.9,44.312,26.577,MEDIUM,7,True,False,12
SAI,Williams,104.831,26.477,53.106,25.248,MEDIUM,7,True,False,12
LAW,Racing Bulls,104.893,30.221,47.115,27.557,HARD,10,True,False,1
HUL,Audi,104.912,27.263,53.123,24.526,HARD,10,True,False,1
BOT,Cadillac,105.174,22.606,57.306,25.262,SOFT,7,True,False,12
BOR,Audi,106.403,31.37,46.182,28.851,HARD,10,True,False,1
HAM,Ferrari,106.71,32.007,49.165,25.538,MEDIUM,7,True,False,1
VER,Red Bull Racing,108.282,25.002,50.414,32.866,HARD,9,True,False,1
BEA,Haas F1 Team,110.442,29.345,50.45,30.647,HARD,7,True,False,1
BOT,Cadillac,112.643,24.233,52.596,35.814,SOFT,8,True,False,1
BOT,Cadillac,114.647,28.354,51.255,35.038,MEDIUM,8,True,False,1
LIN,Racing Bulls,116.755,31.703,57.3,27.752,HARD,9,True,False,1
COL,Alpine,119.555,32.439,53.968,33.148,HARD,9,True,False,1
HAM,Ferrari,120.453,36.196,55.187,29.07,MEDIUM,6,True,False,12
PER,Cadillac,122.658,22.249,39.942,60.467,SOFT,8,True,False,1
ALB,Williams,122.929,20.706,39.591,62.632,MEDIUM,10,True,False,1
COL,Alpine,128.531,22.443,39.438,66.65,MEDIUM,9,True,False,1
SAI,Williams,130.479,21.584,40.278,68.617,MEDIUM,10,True,False,1
LEC,Ferrari,134.219,25.026,41.087,68.106,MEDIUM,10,True,False,1
HAM,Ferrari,137.012,24.368,44.664,67.98,MEDIUM,9,True,False,12
BEA,Haas F1 Team,139.078,25.594,43.945,69.539,MEDIUM,10,True,False,12
OCO,Haas F1 Team,144.726,24.763,44.683,75.28,MEDIUM,10,True,False,12
