Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
STR,Aston Martin,76.355,20.25,35.916,20.189,SOFT,3,True,False,1
BOR,Audi,76.376,19.817,35.799,20.76,SOFT,3,True,False,1
ALO,Aston Martin,76.401,20.209,35.999,20.193,SOFT,6,True,False,1
ALO,Aston Martin,76.412,20.148,35.946,20.318,SOFT,10,True,False,1
BOT,Cadillac,76.434,20.178,35.99,20.266,SOFT,7,True,False,1
LAW,Racing Bulls,76.584,20.081,36.259,20.244,SOFT,3,True,False,1
LEC,Ferrari,76.759,20.126,36.314,20.319,SOFT,7,True,False,1
GAS,Alpine,76.811,20.494,36.168,20.149,SOFT,3,True,False,1
RUS,Mercedes,76.825,20.296,36.1,20.429,SOFT,8,True,False,1
HAD,Red Bull Racing,76.853,19.547,35.04,22.266,SOFT,7,True,False,1
ALO,Aston Martin,76.954,20.444,36.084,20.426,SOFT,3,True,False,1
COL,Alpine,76.96,20.15,36.309,20.501,SOFT,8,True,False,1
ANT,Mercedes,77.027,19.195,34.375,23.457,SOFT,10,True,False,1
LAW,Racing Bulls,77.223,20.518,36.436,20.269,SOFT,2,True,False,1
STR,Aston Martin,77.226,20.424,36.377,20.425,SOFT,10,True,False,1
STR,Aston Martin,77.334,20.524,36.253,20.557,SOFT,6,True,False,1
PER,Cadillac,77.663,19.841,36.492,21.33,SOFT,2,True,False,1
BOT,Cadillac,77.706,20.59,36.593,20.523,SOFT,3,True,False,1
STR,Aston Martin,77.729,20.342,36.717,20.67,SOFT,4,True,False,1
STR,Aston Martin,77.774,20.657,36.54,20.577,SOFT,3,True,False,1
LEC,Ferrari,77.904,19.525,34.714,23.665,SOFT,8,True,False,1
COL,Alpine,78.019,20.696,36.609,20.714,SOFT,3,True,False,1
ANT,Mercedes,78.443,20.732,37.035,20.676,SOFT,2,True,False,1
BOT,Cadillac,78.472,21.111,36.646,20.715,SOFT,6,True,False,1
PER,Cadillac,78.597,20.794,36.689,21.114,SOFT,2,True,False,1
NOR,McLaren,78.754,19.582,35.311,23.861,SOFT,10,True,False,1
VER,Red Bull Racing,78.976,19.45,35.216,24.31,SOFT,6,True,False,1
SAI,Williams,79.006,20.527,36.593,21.886,SOFT,6,True,False,1
NOR,McLaren,79.04,20.593,35.957,22.49,SOFT,2,True,False,1
SAI,Williams,79.087,19.865,35.741,23.481,SOFT,3,True,False,1
LEC,Ferrari,79.184,20.072,38.771,20.341,SOFT,2,True,False,1
ALB,Williams,79.229,20.427,38.123,20.679,SOFT,5,True,False,1
BEA,Haas F1 Team,79.698,21.088,37.576,21.034,SOFT,2,True,False,1
LIN,Racing Bulls,79.867,21.439,37.634,20.794,SOFT,2,True,False,1
LIN,Racing Bulls,79.905,20.033,38.776,21.096,SOFT,3,True,False,1
STR,Aston Martin,80.042,20.483,36.343,23.216,SOFT,8,True,False,1
RUS,Mercedes,80.1,19.338,40.036,20.726,SOFT,6,True,False,1
VER,Red Bull Racing,80.373,21.425,38.366,20.582,SOFT,2,True,False,1
HAD,Red Bull Racing,80.409,20.968,37.961,21.48,SOFT,2,True,False,1
ALB,Williams,80.9,19.808,35.954,25.138,SOFT,10,True,False,1
NOR,McLaren,80.936,20.084,36.18,24.672,SOFT,2,True,False,1
BOT,Cadillac,81.115,21.075,37.203,22.837,SOFT,2,True,False,1
ALO,Aston Martin,81.219,20.36,36.043,24.816,SOFT,5,True,False,1
ALB,Williams,81.37,21.107,38.934,21.329,SOFT,2,True,False,1
HUL,Audi,81.454,20.053,36.229,25.172,SOFT,8,True,False,1
LEC,Ferrari,81.509,22.57,38.573,20.366,SOFT,4,True,False,1
BOR,Audi,81.824,20.671,38.209,22.944,SOFT,2,True,False,1
OCO,Haas F1 Team,81.824,21.142,38.27,22.412,SOFT,2,True,False,1
ALO,Aston Martin,81.963,21.733,38.265,21.965,SOFT,2,True,False,1
HUL,Audi,82.005,20.232,36.684,25.089,SOFT,2,True,False,1
HAD,Red Bull Racing,82.051,20.87,38.132,23.049,SOFT,2,True,False,1
SAI,Williams,82.08,20.329,36.679,25.072,SOFT,2,True,False,1
HAM,Ferrari,82.231,22.331,38.659,21.241,SOFT,2,True,False,1
ALO,Aston Martin,82.582,21.171,37.902,23.509,SOFT,4,True,False,1
OCO,Haas F1 Team,82.669,21.443,38.406,22.82,SOFT,2,True,False,1
GAS,Alpine,82.817,20.956,38.445,23.416,SOFT,4,True,False,1
STR,Aston Martin,83.06,21.421,39.089,22.55,SOFT,2,True,False,1
HUL,Audi,83.117,21.033,36.926,25.158,SOFT,2,True,False,1
LEC,Ferrari,83.184,21.701,39.518,21.965,SOFT,2,True,False,1
PER,Cadillac,83.246,19.925,39.163,24.158,SOFT,6,True,False,1
SAI,Williams,83.502,20.679,41.625,21.198,SOFT,3,True,False,1
VER,Red Bull Racing,83.52,21.552,38.243,23.725,SOFT,7,True,False,1
RUS,Mercedes,83.619,21.005,42.065,20.549,SOFT,2,True,False,1
COL,Alpine,83.674,20.869,37.733,25.072,SOFT,2,True,False,1
BOT,Cadillac,83.706,20.116,38.255,25.335,SOFT,2,True,False,1
PIA,McLaren,83.725,21.213,41.35,21.162,SOFT,3,True,False,1
ALO,Aston Martin,83.731,20.225,36.171,27.335,SOFT,8,True,False,1
RUS,Mercedes,83.752,20.865,42.112,20.775,SOFT,2,True,False,1
OCO,Haas F1 Team,83.811,21.302,38.38,24.129,SOFT,7,True,False,1
HAM,Ferrari,84.178,22.948,39.735,21.495,SOFT,5,True,False,1
HAM,Ferrari,84.608,21.974,40.818,21.816,SOFT,9,True,False,1
HAD,Red Bull Racing,84.839,25.013,39.488,20.338,SOFT,10,True,False,1
VER,Red Bull Racing,85.303,21.054,38.626,25.623,SOFT,2,True,False,1
BOR,Audi,85.32,20.716,40.949,23.655,SOFT,5,True,False,1
RUS,Mercedes,85.394,19.243,43.623,22.528,SOFT,3,True,False,1
HAM,Ferrari,85.698,21.895,42.238,21.565,SOFT,3,True,False,1
GAS,Alpine,85.838,22.675,41.997,21.166,SOFT,6,True,False,1
NOR,McLaren,86.062,22.02,40.488,23.554,SOFT,4,True,False,1
ALO,Aston Martin,86.096,22.149,41.347,22.6,SOFT,4,True,False,1
OCO,Haas F1 Team,86.447,21.179,37.476,27.792,SOFT,8,True,False,1
ALB,Williams,86.625,20.493,43.284,22.848,SOFT,7,True,False,1
ANT,Mercedes,86.875,23.022,40.924,22.929,SOFT,5,True,False,1
ANT,Mercedes,87.045,21.234,42.037,23.774,SOFT,2,True,False,1
HAD,Red Bull Racing,87.099,23.313,39.353,24.433,SOFT,8,True,False,1
ALB,Williams,87.571,21.223,44.947,21.401,SOFT,2,True,False,1
STR,Aston Martin,88.066,22.515,43.04,22.511,SOFT,2,True,False,1
VER,Red Bull Racing,88.187,25.949,40.613,21.625,SOFT,9,True,False,12
HAM,Ferrari,88.328,21.139,46.138,21.051,SOFT,7,True,False,1
PIA,McLaren,88.369,19.749,44.855,23.765,SOFT,6,True,False,1
SAI,Williams,88.403,20.733,45.4,22.27,SOFT,2,True,False,1
BEA,Haas F1 Team,88.439,21.591,40.119,26.729,SOFT,2,True,False,1
HAM,Ferrari,88.726,21.32,40.781,26.625,SOFT,2,True,False,1
HUL,Audi,89.048,22.271,41.314,25.463,SOFT,9,True,False,1
BEA,Haas F1 Team,89.619,21.483,40.919,27.217,SOFT,5,True,False,1
PIA,McLaren,89.889,25.692,42.372,21.825,SOFT,4,True,False,1
OCO,Haas F1 Team,90.347,24.434,40.78,25.133,SOFT,4,True,False,1
OCO,Haas F1 Team,91.052,25.072,44.746,21.234,SOFT,9,True,False,1
PIA,McLaren,91.143,20.964,43.296,26.883,SOFT,2,True,False,1
SAI,Williams,91.324,22.203,45.53,23.591,SOFT,6,True,False,1
GAS,Alpine,91.372,21.515,39.0,30.857,SOFT,2,True,False,1
ANT,Mercedes,91.976,27.18,43.382,21.414,SOFT,9,True,False,1
LAW,Racing Bulls,92.31,24.79,43.08,24.44,SOFT,4,True,False,1
ALO,Aston Martin,93.277,24.716,44.77,23.791,SOFT,7,True,False,1
LIN,Racing Bulls,93.346,20.034,50.095,23.217,SOFT,8,True,False,1
PER,Cadillac,93.711,23.111,44.81,25.79,SOFT,5,True,False,1
SAI,Williams,94.21,19.674,48.847,25.689,SOFT,9,True,False,1
STR,Aston Martin,94.625,26.585,39.985,28.055,SOFT,4,True,False,1
BOT,Cadillac,94.984,25.189,45.459,24.336,SOFT,10,True,False,1
ANT,Mercedes,95.385,22.963,48.298,24.124,SOFT,4,True,False,1
STR,Aston Martin,95.981,26.701,42.859,26.421,SOFT,7,True,False,1
ALO,Aston Martin,96.034,26.281,46.915,22.838,SOFT,9,True,False,1
BEA,Haas F1 Team,96.044,29.467,45.223,21.354,SOFT,8,True,False,1
BEA,Haas F1 Team,96.403,25.273,42.345,28.785,SOFT,4,True,False,1
LEC,Ferrari,96.468,20.138,53.797,22.533,SOFT,10,True,False,1
HAM,Ferrari,96.551,27.165,43.687,25.699,SOFT,8,True,False,1
BEA,Haas F1 Team,98.292,30.656,45.46,22.176,SOFT,6,True,False,1
GAS,Alpine,98.435,27.796,44.428,26.211,SOFT,8,True,False,1
NOR,McLaren,98.464,22.627,50.161,25.676,SOFT,6,True,False,1
BOT,Cadillac,98.473,26.878,47.914,23.681,SOFT,8,True,False,1
PIA,McLaren,98.556,29.05,48.155,21.351,SOFT,8,True,False,1
BOR,Audi,98.783,26.336,44.0,28.447,SOFT,4,True,False,1
COL,Alpine,98.882,31.815,44.063,23.004,SOFT,9,True,False,1
ALB,Williams,99.085,26.488,49.887,22.71,SOFT,9,True,False,1
COL,Alpine,99.284,32.997,43.728,22.559,SOFT,5,True,False,1
ALB,Williams,99.976,20.873,57.002,22.101,SOFT,4,True,False,1
HUL,Audi,101.225,27.47,49.123,24.632,SOFT,4,True,False,1
BEA,Haas F1 Team,102.071,32.112,45.528,24.431,SOFT,10,True,False,1
GAS,Alpine,102.489,31.008,46.562,24.919,SOFT,10,True,False,1
COL,Alpine,103.642,29.552,48.039,26.051,SOFT,7,True,False,1
ALB,Williams,104.614,30.079,53.149,21.386,SOFT,6,True,False,1
STR,Aston Martin,104.677,32.984,47.32,24.373,SOFT,5,True,False,1
LEC,Ferrari,104.803,30.135,48.59,26.078,SOFT,4,True,False,1
HUL,Audi,105.333,30.88,50.359,24.094,SOFT,4,True,False,1
LIN,Racing Bulls,105.533,28.029,52.304,25.2,SOFT,7,True,False,1
HUL,Audi,106.224,29.107,50.975,26.142,SOFT,8,True,False,1
LEC,Ferrari,106.541,29.445,51.06,26.036,SOFT,9,True,False,1
PER,Cadillac,108.105,25.119,47.017,35.969,SOFT,4,True,False,1
ANT,Mercedes,108.36,36.254,45.921,26.185,SOFT,4,True,False,1
HAM,Ferrari,109.319,32.114,50.052,27.153,SOFT,7,True,False,1
RUS,Mercedes,110.329,33.053,56.448,20.828,SOFT,8,True,False,1
RUS,Mercedes,115.563,34.264,58.551,22.748,SOFT,5,True,False,1
RUS,Mercedes,117.515,34.884,56.033,26.598,SOFT,4,True,False,1
ALB,Williams,118.67,23.272,37.85,57.548,SOFT,7,True,False,1
COL,Alpine,119.73,21.658,37.531,60.541,SOFT,4,True,False,1
HAM,Ferrari,124.339,21.106,45.973,57.26,SOFT,8,True,False,1
SAI,Williams,127.271,20.348,46.444,60.479,SOFT,8,True,False,1
LAW,Racing Bulls,130.298,20.852,42.752,66.694,SOFT,4,True,False,1
RUS,Mercedes,133.043,23.544,42.336,67.163,SOFT,9,True,False,1
BOR,Audi,133.923,26.056,45.095,62.772,SOFT,9,True,False,1
BOT,Cadillac,135.522,30.619,43.464,61.439,SOFT,4,True,False,1
HAD,Red Bull Racing,136.081,27.841,43.518,64.722,SOFT,9,True,False,1
GAS,Alpine,136.162,27.457,43.821,64.884,SOFT,6,True,False,1
NOR,McLaren,137.154,21.341,47.199,68.614,SOFT,7,True,False,1
VER,Red Bull Racing,137.716,27.908,44.285,65.523,SOFT,8,True,False,1
ANT,Mercedes,138.424,23.789,42.481,72.154,SOFT,9,True,False,1
OCO,Haas F1 Team,138.552,26.523,42.555,69.474,SOFT,10,True,False,1
PIA,McLaren,139.14,23.197,45.123,70.82,SOFT,4,True,False,1
LEC,Ferrari,139.984,25.574,43.573,70.837,SOFT,10,True,False,1
HUL,Audi,140.102,29.697,44.818,65.587,SOFT,10,True,False,1
ALO,Aston Martin,142.865,25.882,44.36,72.623,SOFT,6,True,False,1
LIN,Racing Bulls,146.988,25.022,41.578,80.388,SOFT,5,True,False,1
