Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
LEC,Ferrari,133.347,41.177,59.356,32.814,HARD,9,True,False,1
ALO,Aston Martin,133.653,42.254,56.031,35.368,HARD,8,True,False,1
GAS,Alpine,133.915,44.715,57.864,31.336,HARD,9,True,False,1
LEC,Ferrari,134.076,46.105,59.169,28.802,SOFT,3,True,False,1
BOT,Cadillac,134.331,44.491,48.898,40.942,MEDIUM,3,True,False,1
HUL,Audi,134.996,40.981,59.978,34.037,HARD,13,True,False,1
PIA,McLaren,135.362,41.603,56.0,37.759,SOFT,3,True,False,1
BOR,Audi,136.104,43.357,52.027,40.72,MEDIUM,6,True,False,1
HAM,Ferrari,136.201,40.703,58.878,36.62,HARD,3,True,False,1
HAD,Red Bull Racing,136.421,40.703,51.532,44.186,SOFT,8,True,False,1
STR,Aston Martin,136.441,47.863,57.735,30.843,SOFT,4,True,False,1
HAM,Ferrari,136.634,36.324,52.351,47.959,SOFT,7,True,False,1
HUL,Audi,137.339,39.547,50.544,47.248,MEDIUM,7,True,False,1
ALO,Aston Martin,137.44,40.097,53.751,43.592,HARD,4,True,False,1
PIA,McLaren,137.535,44.358,58.438,34.739,HARD,5,True,False,1
BOR,Audi,139.252,41.372,62.187,35.693,HARD,9,True,False,1
STR,Aston Martin,139.59,43.409,54.099,42.082,HARD,4,True,False,1
LAW,Racing Bulls,140.366,41.327,69.409,29.63,MEDIUM,4,True,False,1
COL,Alpine,140.932,46.1,58.956,35.876,HARD,5,True,False,1
GAS,Alpine,141.361,49.223,61.626,30.512,HARD,6,True,False,1
PIA,McLaren,141.859,38.851,55.926,47.082,SOFT,9,True,False,1
LEC,Ferrari,142.075,42.579,53.394,46.102,HARD,7,True,False,1
GAS,Alpine,142.152,44.198,59.778,38.176,HARD,4,True,False,1
RUS,Mercedes,142.354,48.938,64.577,28.839,HARD,4,True,False,1
ALB,Williams,142.493,56.216,48.666,37.611,SOFT,8,True,False,1
LIN,Racing Bulls,142.883,45.174,66.034,31.675,HARD,7,True,False,1
LIN,Racing Bulls,142.942,43.911,60.859,38.172,MEDIUM,3,True,False,1
STR,Aston Martin,143.037,52.734,58.865,31.438,MEDIUM,5,True,False,1
BOR,Audi,143.114,44.837,52.693,45.584,HARD,3,True,False,1
LEC,Ferrari,143.269,40.236,55.822,47.211,HARD,3,True,False,1
ANT,Mercedes,143.349,48.637,54.268,40.444,HARD,8,True,False,1
PIA,McLaren,143.399,41.982,54.144,47.273,HARD,7,True,False,1
LAW,Racing Bulls,143.538,43.994,58.906,40.638,HARD,7,True,False,1
VER,Red Bull Racing,143.733,46.709,53.943,43.081,SOFT,6,True,False,1
BOR,Audi,144.275,46.774,54.495,43.006,HARD,5,True,False,1
HUL,Audi,144.381,48.458,57.462,38.461,HARD,3,True,False,1
HAD,Red Bull Racing,144.481,49.083,59.759,35.639,SOFT,3,True,False,1
HUL,Audi,144.559,45.327,59.378,39.854,HARD,5,True,False,1
PER,Cadillac,144.575,46.355,54.371,43.849,HARD,3,True,False,1
BOT,Cadillac,144.615,47.296,56.541,40.778,HARD,3,True,False,1
VER,Red Bull Racing,145.112,47.98,55.759,41.373,HARD,3,True,False,1
BEA,Haas F1 Team,145.204,59.745,41.595,43.864,SOFT,8,True,False,1
LEC,Ferrari,145.255,47.301,57.016,40.938,HARD,5,True,False,1
