Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
BEA,Haas F1 Team,124.769,38.936,46.186,39.647,SOFT,2,True,False,1
COL,Alpine,125.104,37.298,42.745,45.061,SOFT,8,True,False,1
GAS,Alpine,125.147,40.626,46.531,37.99,SOFT,4,True,False,1
GAS,Alpine,125.469,39.638,47.858,37.973,SOFT,7,True,False,1
BOT,Cadillac,125.789,40.177,47.803,37.809,SOFT,5,True,False,1
ANT,Mercedes,126.25,35.69,47.266,43.294,SOFT,9,True,False,1
ANT,Mercedes,126.446,40.275,43.835,42.336,SOFT,8,True,False,1
HUL,Audi,127.114,43.08,48.393,35.641,SOFT,3,True,False,1
BOT,Cadillac,127.159,38.66,50.186,38.313,SOFT,4,True,False,1
ANT,Mercedes,127.206,33.725,42.876,50.605,MEDIUM,5,True,False,1
ALO,Aston Martin,128.201,42.281,45.051,40.869,MEDIUM,13,True,False,1
ALO,Aston Martin,128.939,38.884,46.309,43.746,MEDIUM,8,True,False,1
BOT,Cadillac,129.106,41.258,48.877,38.971,SOFT,8,True,False,1
LEC,Ferrari,129.297,35.307,45.717,48.273,SOFT,9,True,False,12
BOT,Cadillac,129.845,41.897,49.005,38.943,MEDIUM,8,True,False,1
SAI,Williams,130.303,30.415,58.4,41.488,SOFT,2,True,False,1
HAM,Ferrari,130.49,31.629,49.988,48.873,SOFT,11,True,False,1
LEC,Ferrari,130.788,40.11,49.03,41.648,SOFT,7,True,False,1
VER,Red Bull Racing,130.876,40.801,43.876,46.199,SOFT,9,True,False,1
HAM,Ferrari,131.016,29.579,52.468,48.969,SOFT,7,True,False,1
SAI,Williams,131.175,34.58,53.704,42.891,MEDIUM,4,True,False,1
NOR,McLaren,131.302,41.933,48.661,40.708,MEDIUM,3,True,False,1
LIN,Racing Bulls,131.732,50.221,44.946,36.565,MEDIUM,7,True,False,1
LEC,Ferrari,131.8,32.936,48.115,50.749,SOFT,12,True,False,1
HAM,Ferrari,131.879,34.049,57.473,40.357,SOFT,2,True,False,1
HAM,Ferrari,132.118,29.371,54.841,47.906,MEDIUM,13,True,False,1
OCO,Haas F1 Team,132.673,45.016,45.816,41.841,SOFT,9,True,False,1
HAM,Ferrari,133.544,41.126,50.47,41.948,SOFT,3,True,False,1
GAS,Alpine,133.957,44.002,49.696,40.259,MEDIUM,7,True,False,1
RUS,Mercedes,134.324,29.507,54.547,50.27,SOFT,2,True,False,1
STR,Aston Martin,134.777,40.429,52.414,41.934,SOFT,5,True,False,1
STR,Aston Martin,134.81,37.071,47.681,50.058,SOFT,10,True,False,1
LEC,Ferrari,134.974,42.271,48.172,44.531,MEDIUM,6,True,False,1
BOR,Audi,135.416,48.627,48.624,38.165,HARD,15,True,False,1
ALO,Aston Martin,135.664,36.996,47.593,51.075,SOFT,11,True,False,1
GAS,Alpine,136.758,41.089,48.231,47.438,SOFT,6,True,False,12
ALB,Williams,136.989,44.98,52.253,39.756,MEDIUM,6,True,False,1
LEC,Ferrari,137.03,41.423,48.984,46.623,MEDIUM,10,True,False,1
ALB,Williams,137.297,46.895,46.216,44.186,MEDIUM,8,True,False,1
HAM,Ferrari,137.445,31.272,65.094,41.079,SOFT,8,True,False,12
HAM,Ferrari,137.92,29.286,50.179,58.455,SOFT,6,True,False,1
OCO,Haas F1 Team,138.608,45.392,49.384,43.832,MEDIUM,10,True,False,1
BOT,Cadillac,138.711,45.456,49.838,43.417,MEDIUM,5,True,False,1
ALO,Aston Martin,138.838,47.076,52.489,39.273,SOFT,4,True,False,1
BOR,Audi,139.329,48.509,50.382,40.438,HARD,9,True,False,1
BOR,Audi,139.449,36.338,51.669,51.442,SOFT,10,True,False,1
BOT,Cadillac,139.678,45.355,52.438,41.885,SOFT,3,True,False,1
COL,Alpine,140.303,41.179,57.134,41.99,MEDIUM,7,True,False,1
PIA,McLaren,140.378,48.536,52.231,39.611,MEDIUM,7,True,False,1
HUL,Audi,140.817,46.236,50.659,43.922,MEDIUM,4,True,False,1
LEC,Ferrari,141.017,47.578,50.957,42.482,MEDIUM,8,True,False,1
SAI,Williams,141.177,46.007,53.116,42.054,MEDIUM,7,True,False,1
PIA,McLaren,142.102,48.285,48.563,45.254,MEDIUM,3,True,False,1
GAS,Alpine,142.408,45.257,54.521,42.63,SOFT,3,True,False,1
TSU,Racing Bulls,142.488,46.833,55.307,40.348,MEDIUM,4,True,False,1
NOR,McLaren,142.589,49.324,51.763,41.502,MEDIUM,7,True,False,1
SAI,Williams,142.84,50.082,54.484,38.274,MEDIUM,9,True,False,1
PER,Cadillac,143.348,45.558,51.1,46.69,SOFT,11,True,False,1
STR,Aston Martin,143.392,54.021,48.29,41.081,SOFT,9,True,False,1
BOT,Cadillac,143.5,45.403,53.294,44.803,SOFT,7,True,False,1
STR,Aston Martin,143.971,44.381,59.619,39.971,MEDIUM,10,True,False,1
ANT,Mercedes,144.016,35.565,53.025,55.426,MEDIUM,15,True,False,1
VER,Red Bull Racing,144.189,46.271,54.143,43.775,SOFT,7,True,False,1
LAW,Red Bull Racing,144.863,37.064,56.461,51.338,MEDIUM,10,True,False,1
TSU,Racing Bulls,144.989,46.4,58.058,40.531,MEDIUM,13,True,False,1
STR,Aston Martin,145.203,42.392,54.179,48.632,MEDIUM,4,True,False,1
BOT,Cadillac,145.321,44.645,55.044,45.632,MEDIUM,10,True,False,1
PIA,McLaren,146.396,47.682,48.204,50.51,SOFT,3,True,False,1
STR,Aston Martin,146.511,42.563,54.107,49.841,MEDIUM,6,True,False,1
LEC,Ferrari,147.052,59.183,42.919,44.95,MEDIUM,13,True,False,1
ALB,Williams,147.182,48.347,52.377,46.458,SOFT,9,True,False,1
HUL,Audi,147.256,49.219,51.452,46.585,MEDIUM,8,True,False,1
ALB,Williams,147.755,42.108,52.496,53.151,MEDIUM,4,True,False,1
PER,Cadillac,147.828,48.55,55.518,43.76,SOFT,9,True,False,12
HUL,Audi,147.934,49.641,57.305,40.988,MEDIUM,6,True,False,1
HUL,Audi,148.439,42.935,52.35,53.154,SOFT,9,True,False,1
LAW,Red Bull Racing,148.454,48.173,58.919,41.362,MEDIUM,4,True,False,1
LIN,Racing Bulls,148.731,51.62,60.878,36.233,MEDIUM,10,True,False,1
GAS,Alpine,148.888,45.646,53.93,49.312,SOFT,9,True,False,1
PIA,McLaren,149.273,49.599,56.903,42.771,SOFT,4,True,False,1
ALB,Williams,149.452,52.621,52.247,44.584,MEDIUM,13,True,False,1
PER,Cadillac,149.482,50.408,53.64,45.434,MEDIUM,9,True,False,1
ALO,Aston Martin,149.505,45.484,55.49,48.531,SOFT,7,True,False,1
