Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
VER,Red Bull Racing,72.127,18.829,34.224,19.074,SOFT,8,True,False,1
VER,Red Bull Racing,72.25,18.971,34.17,19.109,SOFT,5,True,False,1
RUS,Mercedes,72.482,19.131,34.317,19.034,SOFT,10,True,False,1
SAI,Williams,72.546,18.996,34.351,19.199,SOFT,10,True,False,1
ALB,Williams,72.571,18.814,34.42,19.337,SOFT,6,True,False,1
VER,Red Bull Racing,72.605,19.014,34.437,19.154,SOFT,3,True,False,1
SAI,Williams,72.688,19.151,34.398,19.139,SOFT,6,True,False,1
HAM,Ferrari,72.69,18.945,34.492,19.253,SOFT,2,True,False,1
RUS,Mercedes,72.711,19.244,34.346,19.121,SOFT,7,True,False,1
LEC,Ferrari,72.713,18.879,34.691,19.143,SOFT,9,True,False,1
ALO,Aston Martin,72.727,19.11,34.29,19.327,SOFT,4,True,False,21
ALB,Williams,72.819,19.093,34.456,19.27,SOFT,4,True,False,1
LEC,Ferrari,72.88,19.149,34.565,19.166,SOFT,7,True,False,1
HUL,Kick Sauber,72.979,19.301,34.456,19.222,SOFT,7,True,False,1
ALO,Aston Martin,73.015,19.364,34.429,19.222,SOFT,2,True,False,1
NOR,McLaren,73.036,19.197,34.446,19.393,SOFT,10,True,False,1
GAS,Alpine,73.041,19.323,34.415,19.303,SOFT,5,True,False,1
RUS,Mercedes,73.053,19.198,34.42,19.435,SOFT,5,True,False,12
SAI,Williams,73.068,19.143,34.716,19.209,SOFT,3,True,False,1
RUS,Mercedes,73.096,19.378,34.452,19.266,SOFT,2,True,False,1
LEC,Ferrari,73.156,19.078,34.718,19.36,SOFT,5,True,False,1
TSU,Red Bull Racing,73.232,19.13,34.486,19.616,SOFT,8,True,False,1
HUL,Kick Sauber,73.245,19.483,34.481,19.281,SOFT,5,True,False,1
HUL,Kick Sauber,73.274,19.344,34.561,19.369,SOFT,2,True,False,1
TSU,Red Bull Racing,73.29,19.275,34.614,19.401,SOFT,2,True,False,1
GAS,Alpine,73.298,19.31,34.481,19.507,SOFT,8,True,False,1
BEA,Haas F1 Team,73.329,19.251,34.644,19.434,SOFT,5,True,False,1
OCO,Haas F1 Team,73.394,19.399,34.629,19.366,SOFT,10,True,False,1
GAS,Alpine,73.401,19.401,34.585,19.415,SOFT,3,True,False,1
BOR,Kick Sauber,73.47,19.164,34.714,19.592,SOFT,6,True,False,1
PIA,McLaren,73.508,19.303,34.42,19.785,SOFT,9,True,False,1
OCO,Haas F1 Team,73.579,19.556,34.682,19.341,SOFT,6,True,False,1
ANT,Mercedes,73.581,19.591,34.627,19.363,SOFT,8,True,False,12
