Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
VER,Red Bull Racing,103.922,36.536,42.053,25.333,SOFT,9,True,False,12
RUS,Mercedes,104.021,36.57,42.225,25.226,SOFT,5,True,False,1
HAM,Ferrari,104.033,36.592,42.506,24.935,SOFT,5,True,False,12
VER,Red Bull Racing,104.126,36.594,42.182,25.35,SOFT,7,True,False,21
VER,Red Bull Racing,104.162,36.807,42.123,25.232,SOFT,5,True,False,12
RUS,Mercedes,104.177,36.783,42.053,25.341,SOFT,3,True,False,1
ANT,Mercedes,104.273,36.821,42.259,25.193,SOFT,5,True,False,1
LEC,Ferrari,104.544,36.483,42.628,25.433,SOFT,3,True,False,12
GAS,Alpine,104.637,37.261,42.722,24.654,SOFT,6,True,False,1
RUS,Mercedes,104.715,36.877,42.355,25.483,MEDIUM,6,True,False,12
PIA,McLaren,104.746,36.667,42.686,25.393,SOFT,8,True,False,12
HAM,Ferrari,104.789,36.73,42.677,25.382,SOFT,3,True,False,12
ANT,Mercedes,104.797,36.934,42.488,25.375,SOFT,3,True,False,1
LEC,Ferrari,104.877,36.755,42.717,25.405,SOFT,9,True,False,12
NOR,McLaren,104.899,36.756,42.474,25.669,SOFT,4,True,False,12
NOR,McLaren,104.911,36.563,42.704,25.644,SOFT,9,True,False,12
PIA,McLaren,104.969,37.02,42.451,25.498,SOFT,2,True,False,1
ANT,Mercedes,105.046,37.287,42.588,25.171,MEDIUM,5,True,False,12
HAM,Ferrari,105.093,36.945,43.122,25.026,SOFT,6,True,False,12
VER,Red Bull Racing,105.168,37.183,42.381,25.604,SOFT,3,True,False,1
PIA,McLaren,105.171,36.882,42.777,25.512,SOFT,6,True,False,1
HAD,Red Bull Racing,105.176,37.06,42.578,25.538,SOFT,9,True,False,1
HAD,Red Bull Racing,105.227,36.91,42.797,25.52,SOFT,3,True,False,1
GAS,Alpine,105.276,37.231,42.772,25.273,SOFT,4,True,False,1
LEC,Ferrari,105.298,36.813,42.718,25.767,SOFT,7,True,False,1
NOR,McLaren,105.326,36.957,42.82,25.549,SOFT,2,True,False,1
HAD,Red Bull Racing,105.327,36.955,42.615,25.757,SOFT,6,True,False,12
VER,Red Bull Racing,105.329,37.457,42.74,25.132,MEDIUM,5,True,False,12
RUS,Mercedes,105.377,37.173,42.366,25.838,MEDIUM,4,True,False,1
LEC,Ferrari,105.564,36.966,42.832,25.766,SOFT,4,True,False,1
COL,Alpine,105.592,37.354,42.878,25.36,SOFT,6,True,False,1
SAI,Williams,105.605,37.167,43.153,25.285,SOFT,5,True,False,1
NOR,McLaren,105.61,36.859,42.696,26.055,SOFT,7,True,False,12
COL,Alpine,105.635,37.295,42.921,25.419,SOFT,4,True,False,1
BEA,Haas F1 Team,105.692,37.239,42.886,25.567,SOFT,6,True,False,12
HAD,Red Bull Racing,105.699,37.224,42.862,25.613,MEDIUM,9,True,False,21
BOR,Audi,105.854,37.358,42.974,25.522,SOFT,5,True,False,21
PIA,McLaren,105.855,37.313,43.022,25.52,MEDIUM,8,True,False,12
OCO,Haas F1 Team,105.918,37.309,43.028,25.581,SOFT,8,True,False,1
OCO,Haas F1 Team,105.921,37.308,43.172,25.441,SOFT,3,True,False,12
HUL,Audi,105.998,37.456,42.821,25.721,SOFT,3,True,False,1
PER,Cadillac,106.004,37.164,43.004,25.836,SOFT,6,True,False,1
COL,Alpine,106.007,37.661,42.973,25.373,SOFT,2,True,False,21
BEA,Haas F1 Team,106.032,37.452,43.13,25.45,SOFT,3,True,False,1
ALB,Williams,106.076,37.475,43.336,25.265,SOFT,7,True,False,12
ALB,Williams,106.106,37.601,43.205,25.3,SOFT,5,True,False,12
GAS,Alpine,106.116,37.892,43.0,25.224,SOFT,2,True,False,12
BEA,Haas F1 Team,106.129,37.211,42.999,25.919,SOFT,8,True,False,12
NOR,McLaren,106.135,37.196,43.016,25.923,SOFT,7,True,False,12
SAI,Williams,106.15,37.643,43.225,25.282,SOFT,2,True,False,12
PIA,McLaren,106.16,37.393,43.213,25.554,MEDIUM,5,True,False,1
HAM,Ferrari,106.168,37.541,43.252,25.375,SOFT,3,True,False,1
PER,Cadillac,106.185,37.424,43.184,25.577,SOFT,4,True,False,1
LAW,Racing Bulls,106.222,37.457,42.992,25.773,SOFT,7,True,False,12
LIN,Racing Bulls,106.271,37.576,43.296,25.399,SOFT,7,True,False,1
ALB,Williams,106.275,37.634,43.661,24.98,SOFT,3,True,False,12
LAW,Racing Bulls,106.281,37.52,42.983,25.778,SOFT,2,True,False,1
BEA,Haas F1 Team,106.284,37.777,43.173,25.334,SOFT,14,True,False,12
BOR,Audi,106.293,37.319,43.332,25.642,SOFT,2,True,False,1
LAW,Racing Bulls,106.374,37.531,43.123,25.72,SOFT,5,True,False,21
GAS,Alpine,106.413,37.883,43.144,25.386,MEDIUM,11,True,False,12
HAD,Red Bull Racing,106.439,37.629,43.114,25.696,MEDIUM,6,True,False,1
NOR,McLaren,106.478,37.604,42.992,25.882,SOFT,5,True,False,1
ALO,Aston Martin,106.512,37.252,43.172,26.088,SOFT,8,True,False,1
ANT,Mercedes,106.582,37.828,42.9,25.854,MEDIUM,2,True,False,1
LIN,Racing Bulls,106.692,37.656,43.448,25.588,SOFT,5,True,False,12
COL,Alpine,106.694,37.651,43.402,25.641,MEDIUM,11,True,False,12
BEA,Haas F1 Team,106.708,37.826,43.205,25.677,SOFT,11,True,False,1
COL,Alpine,106.75,37.909,43.275,25.566,MEDIUM,9,True,False,1
OCO,Haas F1 Team,106.761,37.719,43.381,25.661,MEDIUM,10,True,False,1
ALO,Aston Martin,106.8,37.442,43.103,26.255,SOFT,6,True,False,1
RUS,Mercedes,106.843,38.174,43.062,25.607,MEDIUM,2,True,False,1
LIN,Racing Bulls,106.91,37.881,43.37,25.659,SOFT,3,True,False,1
HUL,Audi,106.933,37.883,43.148,25.902,MEDIUM,6,True,False,12
HUL,Audi,106.944,38.087,43.355,25.502,MEDIUM,8,True,False,12
PIA,McLaren,106.971,37.735,43.466,25.77,MEDIUM,3,True,False,1
OCO,Haas F1 Team,106.971,37.841,43.556,25.574,MEDIUM,7,True,False,12
ALO,Aston Martin,107.01,37.524,43.331,26.155,SOFT,4,True,False,12
BEA,Haas F1 Team,107.019,37.75,43.581,25.688,SOFT,9,True,False,1
PER,Cadillac,107.027,37.655,43.497,25.875,SOFT,10,True,False,1
HUL,Audi,107.1,38.107,43.372,25.621,MEDIUM,4,True,False,1
PER,Cadillac,107.134,37.706,43.484,25.944,SOFT,8,True,False,12
COL,Alpine,107.18,37.9,43.657,25.623,MEDIUM,7,True,False,12
LAW,Racing Bulls,107.185,37.88,43.555,25.75,SOFT,10,True,False,21
ALB,Williams,107.213,37.936,43.756,25.521,MEDIUM,8,True,False,1
VER,Red Bull Racing,107.214,38.444,43.185,25.585,MEDIUM,3,True,False,1
SAI,Williams,107.245,38.042,43.718,25.485,MEDIUM,8,True,False,1
BOR,Audi,107.304,38.097,43.495,25.712,MEDIUM,5,True,False,12
ALO,Aston Martin,107.387,37.671,43.477,26.239,SOFT,2,True,False,1
LIN,Racing Bulls,107.403,37.889,43.534,25.98,SOFT,12,True,False,1
LAW,Racing Bulls,107.469,38.083,43.468,25.918,SOFT,6,True,False,1
ALB,Williams,107.505,38.094,43.94,25.471,MEDIUM,5,True,False,1
LIN,Racing Bulls,107.548,38.185,43.709,25.654,SOFT,8,True,False,1
PER,Cadillac,107.578,38.14,43.647,25.791,SOFT,3,True,False,1
BOR,Audi,107.704,37.732,43.872,26.1,MEDIUM,7,True,False,12
GAS,Alpine,107.714,38.166,43.766,25.782,MEDIUM,6,True,False,1
OCO,Haas F1 Team,107.731,38.252,43.787,25.692,SOFT,6,True,False,12
SAI,Williams,107.739,37.946,43.816,25.977,MEDIUM,6,True,False,1
ALO,Aston Martin,107.832,37.612,43.887,26.333,SOFT,9,True,False,12
SAI,Williams,107.947,38.622,43.733,25.592,MEDIUM,4,True,False,1
OCO,Haas F1 Team,108.016,38.083,43.742,26.191,MEDIUM,5,True,False,1
BEA,Haas F1 Team,108.081,38.376,43.934,25.771,SOFT,7,True,False,1
HAD,Red Bull Racing,108.129,38.662,43.52,25.947,MEDIUM,3,True,False,1
GAS,Alpine,108.295,38.479,44.026,25.79,MEDIUM,4,True,False,1
NOR,McLaren,108.304,38.182,43.484,26.638,SOFT,3,True,False,1
LAW,Racing Bulls,108.362,38.383,43.918,26.061,SOFT,4,True,False,1
BOT,Cadillac,108.587,38.552,44.14,25.895,SOFT,6,True,False,1
BOR,Audi,108.643,38.598,43.997,26.048,MEDIUM,3,True,False,1
ALB,Williams,108.653,38.628,44.324,25.701,MEDIUM,3,True,False,1
ALO,Aston Martin,108.655,37.872,44.124,26.659,SOFT,7,True,False,1
SAI,Williams,108.691,38.917,44.101,25.673,MEDIUM,3,True,False,1
LIN,Racing Bulls,108.698,38.404,44.505,25.789,SOFT,6,True,False,1
HUL,Audi,108.741,38.977,44.018,25.746,MEDIUM,2,True,False,1
BEA,Haas F1 Team,109.031,38.991,44.207,25.833,SOFT,5,True,False,1
SAI,Williams,109.037,38.691,44.59,25.756,MEDIUM,3,True,False,1
ALB,Williams,109.065,39.263,44.096,25.706,MEDIUM,13,True,False,1
OCO,Haas F1 Team,109.081,38.526,44.251,26.304,MEDIUM,3,True,False,1
STR,Aston Martin,109.279,38.768,44.278,26.233,SOFT,7,True,False,12
BOT,Cadillac,109.358,38.517,44.631,26.21,SOFT,9,True,False,1
LIN,Racing Bulls,109.545,39.301,44.377,25.867,SOFT,4,True,False,1
SAI,Williams,109.643,39.346,44.518,25.779,MEDIUM,2,True,False,12
STR,Aston Martin,109.793,38.949,44.317,26.527,SOFT,5,True,False,1
ALO,Aston Martin,109.909,38.886,44.728,26.295,SOFT,3,True,False,1
LAW,Racing Bulls,110.033,37.463,44.716,27.854,SOFT,9,True,False,12
ALB,Williams,110.572,40.164,44.681,25.727,MEDIUM,11,True,False,12
GAS,Alpine,110.582,39.502,45.092,25.988,MEDIUM,2,True,False,1
STR,Aston Martin,110.592,39.23,44.801,26.561,SOFT,3,True,False,1
LEC,Ferrari,111.606,37.267,44.928,29.411,SOFT,3,True,False,1
BOT,Cadillac,111.845,39.47,45.67,26.705,SOFT,6,True,False,12
COL,Alpine,111.899,40.979,45.005,25.915,MEDIUM,2,True,False,1
BOT,Cadillac,113.474,40.228,46.488,26.758,SOFT,2,True,False,1
HAM,Ferrari,113.534,37.003,47.684,28.847,SOFT,8,True,False,12
HAM,Ferrari,114.304,37.214,47.596,29.494,SOFT,5,True,False,1
PER,Cadillac,114.476,39.431,45.837,29.208,SOFT,2,True,False,12
NOR,McLaren,115.005,36.793,49.282,28.93,SOFT,6,True,False,1
PER,Cadillac,115.059,39.199,46.594,29.266,SOFT,2,True,False,1
BOT,Cadillac,115.269,39.211,46.721,29.337,SOFT,2,True,False,12
ALO,Aston Martin,116.84,38.115,44.139,34.586,SOFT,5,True,False,1
SAI,Williams,117.592,38.411,49.95,29.231,MEDIUM,5,True,False,1
LEC,Ferrari,117.693,37.4,50.164,30.129,SOFT,2,True,False,12
LEC,Ferrari,118.379,36.77,51.739,29.87,SOFT,6,True,False,12
PER,Cadillac,118.38,38.198,51.07,29.112,SOFT,6,True,False,1
OCO,Haas F1 Team,118.494,40.865,48.075,29.554,SOFT,2,True,False,12
LEC,Ferrari,118.803,37.688,50.878,30.237,SOFT,6,True,False,12
BOT,Cadillac,118.975,38.21,46.03,34.735,SOFT,5,True,False,12
BEA,Haas F1 Team,119.461,40.52,48.137,30.804,SOFT,2,True,False,1
VER,Red Bull Racing,119.778,44.084,46.512,29.182,SOFT,2,True,False,1
NOR,McLaren,119.786,38.547,51.829,29.41,SOFT,9,True,False,21
HAD,Red Bull Racing,120.328,42.93,48.63,28.768,SOFT,2,True,False,1
BOT,Cadillac,120.506,43.439,47.417,29.65,SOFT,5,True,False,12
OCO,Haas F1 Team,120.873,43.258,47.779,29.836,MEDIUM,2,True,False,1
HUL,Audi,121.189,41.523,50.288,29.378,SOFT,2,True,False,1
LIN,Racing Bulls,121.379,40.618,50.295,30.466,SOFT,2,True,False,1
ALB,Williams,121.706,40.507,51.786,29.413,MEDIUM,7,True,False,12
BOT,Cadillac,121.883,41.202,51.094,29.587,SOFT,8,True,False,12
OCO,Haas F1 Team,121.986,40.788,51.622,29.576,SOFT,7,True,False,12
SAI,Williams,122.023,41.856,50.103,30.064,MEDIUM,2,True,False,1
BEA,Haas F1 Team,122.348,42.884,50.31,29.154,SOFT,13,True,False,21
PIA,McLaren,122.422,46.3,47.135,28.987,SOFT,5,True,False,21
PER,Cadillac,122.59,41.635,51.885,29.07,SOFT,7,True,False,12
RUS,Mercedes,122.61,45.93,47.291,29.389,MEDIUM,3,True,False,12
STR,Aston Martin,123.031,43.371,49.524,30.136,SOFT,2,True,False,1
NOR,McLaren,123.348,46.014,48.476,28.858,SOFT,3,True,False,12
NOR,McLaren,123.362,45.842,47.787,29.733,SOFT,5,True,False,12
