Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
ALB,Williams,109.333,38.671,44.616,26.046,HARD,15,True,False,12
RUS,Mercedes,109.358,39.063,44.848,25.447,SOFT,11,True,False,12
STR,Aston Martin,109.435,38.512,44.703,26.22,HARD,10,True,False,12
VER,Red Bull Racing,109.491,39.208,44.803,25.48,HARD,14,True,False,1
HUL,Audi,109.534,39.191,44.519,25.824,HARD,4,True,False,1
HAM,Ferrari,109.567,39.182,44.937,25.448,HARD,4,True,False,1
ALB,Williams,109.579,38.913,44.579,26.087,HARD,10,True,False,1
LAW,Racing Bulls,109.659,39.162,44.752,25.745,HARD,5,True,False,1
NOR,McLaren,109.706,38.872,44.485,26.349,MEDIUM,2,True,False,1
VER,Red Bull Racing,109.709,39.044,44.954,25.711,HARD,15,True,False,1
OCO,Haas F1 Team,109.731,38.928,45.116,25.687,HARD,4,True,False,1
BOT,Cadillac,109.786,38.718,44.854,26.214,MEDIUM,8,True,False,12
RUS,Mercedes,109.881,39.647,44.707,25.527,SOFT,10,True,False,1
HAM,Ferrari,109.902,39.434,45.135,25.333,HARD,14,True,False,1
ANT,Mercedes,109.92,39.329,44.994,25.597,HARD,3,True,False,1
HUL,Audi,109.96,39.577,44.913,25.47,SOFT,11,True,False,1
ALO,Aston Martin,110.034,39.016,44.725,26.293,HARD,5,True,False,1
PER,Cadillac,110.135,39.243,45.062,25.83,HARD,4,True,False,1
NOR,McLaren,110.141,38.288,45.4,26.453,MEDIUM,4,True,False,1
LEC,Ferrari,110.167,39.767,44.901,25.499,MEDIUM,11,True,False,1
RUS,Mercedes,110.193,39.496,45.103,25.594,SOFT,14,True,False,1
LEC,Ferrari,110.231,40.054,45.249,24.928,HARD,3,True,False,1
LAW,Racing Bulls,110.287,39.657,45.394,25.236,MEDIUM,7,True,False,1
VER,Red Bull Racing,110.386,39.765,45.269,25.352,HARD,9,True,False,1
COL,Alpine,110.397,39.593,44.915,25.889,MEDIUM,13,True,False,1
COL,Alpine,110.405,39.275,45.033,26.097,MEDIUM,4,True,False,1
HUL,Audi,110.408,39.798,45.026,25.584,SOFT,10,True,False,1
HUL,Audi,110.463,39.824,44.794,25.845,SOFT,9,True,False,1
LAW,Racing Bulls,110.489,40.021,45.397,25.071,MEDIUM,10,True,False,1
LIN,Racing Bulls,110.53,39.35,45.199,25.981,HARD,7,True,False,1
STR,Aston Martin,110.572,38.974,44.697,26.901,HARD,8,True,False,12
BEA,Haas F1 Team,110.665,39.205,45.259,26.201,HARD,4,True,False,1
BEA,Haas F1 Team,110.73,40.175,45.144,25.411,SOFT,9,True,False,1
LAW,Racing Bulls,110.753,39.663,45.712,25.378,MEDIUM,6,True,False,1
HUL,Audi,110.819,40.037,44.93,25.852,SOFT,8,True,False,1
ALB,Williams,110.824,39.059,45.267,26.498,HARD,7,True,False,1
COL,Alpine,110.892,39.837,45.05,26.005,MEDIUM,11,True,False,1
GAS,Alpine,110.955,39.524,45.208,26.223,HARD,4,True,False,1
BOT,Cadillac,111.036,38.954,45.505,26.577,MEDIUM,5,True,False,12
COL,Alpine,111.276,39.959,45.319,25.998,MEDIUM,9,True,False,1
COL,Alpine,111.278,40.075,45.16,26.043,MEDIUM,10,True,False,1
BOR,Audi,111.5,40.247,45.13,26.123,HARD,9,True,False,12
ALB,Williams,111.516,39.689,45.336,26.491,HARD,4,True,False,1
LAW,Racing Bulls,111.54,39.351,46.046,26.143,HARD,3,True,False,1
HUL,Audi,111.605,39.743,45.548,26.314,SOFT,12,True,False,1
COL,Alpine,111.621,40.06,45.378,26.183,MEDIUM,8,True,False,1
COL,Alpine,111.623,40.287,45.41,25.926,MEDIUM,12,True,False,1
LEC,Ferrari,111.69,37.507,45.356,28.827,MEDIUM,3,True,False,12
BOR,Audi,111.899,40.222,45.668,26.009,HARD,6,True,False,12
HAD,Red Bull Racing,111.915,40.257,46.288,25.37,HARD,2,True,False,1
PIA,McLaren,112.137,39.922,45.887,26.328,MEDIUM,2,True,False,1
PER,Cadillac,112.292,40.093,46.321,25.878,HARD,2,True,False,1
RUS,Mercedes,112.313,40.808,45.789,25.716,SOFT,9,True,False,1
HAM,Ferrari,112.369,41.131,45.675,25.563,HARD,3,True,False,1
HUL,Audi,112.397,40.694,45.368,26.335,HARD,2,True,False,1
BOT,Cadillac,112.512,40.366,45.955,26.191,MEDIUM,15,True,False,12
STR,Aston Martin,112.626,40.361,45.556,26.709,HARD,4,True,False,1
OCO,Haas F1 Team,112.893,40.543,46.03,26.32,HARD,2,True,False,1
BOT,Cadillac,112.981,40.485,46.128,26.368,MEDIUM,14,True,False,1
COL,Alpine,113.133,40.968,45.995,26.17,MEDIUM,7,True,False,1
SAI,Williams,113.137,40.584,46.087,26.466,HARD,3,True,False,1
ALO,Aston Martin,113.65,40.75,46.468,26.432,HARD,3,True,False,1
LEC,Ferrari,113.831,37.559,47.736,28.536,MEDIUM,4,True,False,12
STR,Aston Martin,114.022,40.75,46.682,26.59,HARD,3,True,False,1
HAM,Ferrari,114.224,41.768,46.516,25.94,HARD,2,True,False,1
LEC,Ferrari,114.395,41.776,46.346,26.273,HARD,2,True,False,1
BEA,Haas F1 Team,114.403,40.857,46.931,26.615,HARD,2,True,False,1
BOT,Cadillac,114.443,40.94,46.576,26.927,MEDIUM,13,True,False,1
COL,Alpine,115.065,40.88,47.0,27.185,MEDIUM,2,True,False,1
SAI,Williams,115.907,41.96,47.139,26.808,HARD,2,True,False,1
ALO,Aston Martin,116.766,41.84,48.085,26.841,HARD,2,True,False,1
LAW,Racing Bulls,116.964,40.695,47.509,28.76,HARD,2,True,False,1
RUS,Mercedes,117.196,38.719,49.541,28.936,SOFT,3,True,False,12
STR,Aston Martin,118.137,43.049,47.828,27.26,HARD,2,True,False,1
BOT,Cadillac,119.763,40.279,49.452,30.032,MEDIUM,2,True,False,1
ALO,Aston Martin,120.125,38.272,52.246,29.607,MEDIUM,3,True,False,1
RUS,Mercedes,120.597,43.047,48.425,29.125,HARD,2,True,False,1
STR,Aston Martin,120.919,42.897,48.661,29.361,MEDIUM,6,True,False,1
ALO,Aston Martin,120.983,42.515,49.062,29.406,MEDIUM,2,True,False,1
ALB,Williams,121.392,40.856,51.277,29.259,HARD,6,True,False,1
PER,Cadillac,121.399,42.789,50.086,28.524,MEDIUM,9,True,False,1
ALB,Williams,121.435,43.857,49.873,27.705,HARD,8,True,False,1
STR,Aston Martin,121.588,43.762,48.231,29.595,MEDIUM,2,True,False,1
BOT,Cadillac,121.973,38.741,50.537,32.695,MEDIUM,7,True,False,12
ALB,Williams,122.267,42.022,50.055,30.19,HARD,3,True,False,1
LAW,Racing Bulls,122.633,46.999,50.399,25.235,MEDIUM,5,True,False,1
VER,Red Bull Racing,122.858,37.602,56.233,29.023,SOFT,3,True,False,12
LAW,Racing Bulls,123.08,41.422,52.749,28.909,HARD,10,True,False,12
ALB,Williams,123.395,43.818,50.148,29.429,HARD,2,True,False,1
BOT,Cadillac,124.352,42.898,52.025,29.429,MEDIUM,6,True,False,1
LEC,Ferrari,124.432,44.137,52.069,28.226,MEDIUM,7,True,False,1
