Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
ALB,Williams,84.092,24.087,34.183,25.822,SOFT,8,True,False,1
PER,Cadillac,84.1,24.487,34.052,25.561,MEDIUM,14,True,False,1
VER,Red Bull Racing,84.105,23.757,33.627,26.721,HARD,14,True,False,1
PIA,McLaren,84.166,24.108,34.147,25.911,MEDIUM,14,True,False,1
BEA,Haas F1 Team,84.195,24.401,34.206,25.588,SOFT,12,True,False,1
OCO,Haas F1 Team,84.214,24.348,34.091,25.775,MEDIUM,12,True,False,1
ANT,Mercedes,84.312,23.653,35.607,25.052,SOFT,10,True,False,1
PER,Cadillac,84.321,24.835,34.017,25.469,SOFT,9,True,False,1
SAI,Williams,84.358,24.409,34.154,25.795,MEDIUM,14,True,False,1
HAD,Red Bull Racing,84.428,23.92,34.544,25.964,SOFT,9,True,False,1
OCO,Haas F1 Team,84.441,24.357,34.176,25.908,MEDIUM,14,True,False,1
PER,Cadillac,84.451,24.6,34.269,25.582,MEDIUM,15,True,False,1
PER,Cadillac,84.538,24.683,34.468,25.387,SOFT,8,True,False,1
ALB,Williams,84.668,24.355,34.526,25.787,SOFT,13,True,False,1
LIN,Racing Bulls,84.685,24.739,34.356,25.59,MEDIUM,15,True,False,1
OCO,Haas F1 Team,84.778,24.55,34.074,26.154,MEDIUM,13,True,False,1
ALB,Williams,84.784,24.352,34.571,25.861,SOFT,10,True,False,1
ALB,Williams,84.88,24.25,34.745,25.885,SOFT,9,True,False,1
SAI,Williams,84.926,24.723,34.491,25.712,MEDIUM,11,True,False,1
SAI,Williams,84.953,24.581,34.567,25.805,MEDIUM,15,True,False,1
ALB,Williams,84.965,24.483,34.65,25.832,SOFT,12,True,False,1
NOR,McLaren,84.966,23.781,33.979,27.206,SOFT,10,True,False,1
ALB,Williams,85.003,24.541,34.717,25.745,SOFT,14,True,False,1
ALO,Aston Martin,85.248,24.796,34.699,25.753,SOFT,8,True,False,1
BOR,Audi,85.348,24.355,34.733,26.26,MEDIUM,14,True,False,1
HAD,Red Bull Racing,85.759,24.256,35.021,26.482,MEDIUM,15,True,False,1
ALO,Aston Martin,85.82,24.727,34.916,26.177,SOFT,7,True,False,1
ANT,Mercedes,86.11,23.85,35.377,26.883,SOFT,14,True,False,1
ALO,Aston Martin,86.134,24.657,35.415,26.062,SOFT,9,True,False,1
COL,Alpine,86.246,25.099,34.888,26.259,MEDIUM,15,True,False,1
ALB,Williams,86.591,25.231,35.261,26.099,SOFT,11,True,False,1
BOR,Audi,87.078,25.009,35.647,26.422,MEDIUM,15,True,False,1
STR,Aston Martin,87.13,25.992,34.831,26.307,MEDIUM,8,True,False,1
HUL,Audi,87.382,24.017,34.475,28.89,MEDIUM,14,True,False,1
STR,Aston Martin,87.569,25.557,35.53,26.482,MEDIUM,9,True,False,1
